ID_Pedido,Fecha_Pedido,Fecha_Entrega,ID_Cliente,Cliente,Ciudad,Region,Canal,Vendedor,SKU,Producto,Categoria,Unidades,Precio_Lista,Descuento_Porc,Precio_Final,Ingreso_Bruto,Ingreso_Neto,Costo_Logistico,Unidades_Devueltas,Estado_Entrega,Codigo_Promocion
PED011469,2025-10-14,2025-10-18,CL052,Distribuidora Cafetalera del Norte Comercial,Aguascalientes,Occidente,Mayoreo,Paola Luna,SKU006,Café Premium Grano 1kg,Premium,67,429,0.0887,390.95,28743,26193.65,2094.44,1,Entregado a tiempo,
PED011470,2025-09-27,2025-10-02,CL026,Café Ruta 11 S. de R.L.,Ciudad de México,Centro,Autoservicio,Luis Peña,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,50,96,0.1144,85.02,4800,4251.0,419.57,1,Entregado a tiempo,
PED011470,2025-11-05,2025-11-11,CL009,Café Ruta 11 Comercial,MTY,Norte,HORECA,Valeria Solís,SKU009,Café Orgánico Grano 1kg,Orgánico,66,462,0.054,437.05,30492,28845.3,3305.56,0,Entregado a tiempo,
PED011471,2025-11-06,2025-11-10,CL004,Comercializadora Tostado Fino Comercial,Hermosillo,Norte,HORECA,Andrés Castañeda,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,86,96,0.1066,85.77,8256,7376.22,1012.56,2,Entregado a tiempo,
PED011471,2025-12-23,2025-12-27,CL021,Tiendas Urbanas MX S.A. de C.V.,Saltillo,Norte,HORECA,Andrés Castañeda, SKU012,Espresso Grano 1kg,Especialidad,89,468,0.0305,453.73,41652,40381.97,4583.23,2,Entregado a tiempo,
PED011472,2025-12-28,2026-01-02,CL020,Super Abarrotes La Sierra,Saltillo,Norte,E-commerce,Valeria Solís,SKU006,Café Premium Grano 1kg,Premium,23,429,0.0906,390.13,9867,8972.99,1194.88,0,Entregado a tiempo,
PED011472,2025-10-11,2025-10-15,CL072,Café de Barrio Premium Comercial,Aguascalientes,Occidente,Mayoreo,Sofía Gil,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,66,102,0.1273,89.02,6732,5875.32,385.54,1,Entregado a tiempo,PROMO43
PED011473,2025-10-27,2025-10-31,CL004,Comercializadora Tostado Fino Comercial,Hermosillo,Norte,Autoservicio,Paola Luna,SKU002,Café Tradicional Molido 500g,Tradicional,130,148,0.041,141.93,19240,18450.9,1684.85,2,Entregado a tiempo,
PED011473,2025-12-03,2025-12-09,CL029,Tiendas Urbanas MX,Ciudad de México,Centro,Autoservicio,Luis Peña,SKU009,Café Orgánico Grano 1kg,Orgánico,213,462,0.1145,409.1,98406,87138.3,5829.55,5,Entregado a tiempo,
PED011474,2025-10-25,2025-10-26,CL018,Distribuidora Monte Claro MX,Hermosillo,Norte,Mayoreo,Sofía Gil,SKU019,Drip Bags Selección 8 pzas,Especialidad,167,158,0.1281,137.76,26386,23005.92,1652.47,3,Entregado a tiempo,
PED011474,2025-09-12,2025-09-16,CL059,Comercializadora Tostado Fino S.A. de C.V.,León,Occidente,Mayoreo,Luis Peña,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,42,96,0.1781,78.9,4032,3313.8,226.51,0,Entregado a tiempo,
PED011475,2025-10-21,2025-10-25,CL050,Cadena Selecta Retail S. de R.L.,León,Occidente,HORECA,Andrés Castañeda,SKU013,Café de Altura 340g,Especialidad,120,176,0.0537,166.55,21120,19986.0,1776.25,0,Entregado a tiempo,
PED011475,2025-12-31,2026-01-04,CL001,Café y Punto Gourmet S.A. de C.V.,Hermosillo,Norte,Autoservicio,Andrés Castañeda,SKU012,Espresso Grano 1kg,Especialidad,47,468,0.0639,438.09,21996,20590.23,1673.08,1,Entregado a tiempo,
PED011476,2025-10-08,2025-10-20,CL018,Distribuidora Monte Claro MX,Hermosillo,Norte,E-commerce,Luis Peña,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,5,102,0.0359,98.34,510,491.7,70.1,0,Entregado con atraso,
PED011476,2025-10-06,2025-10-08,CL044,Café Ruta 11 ,Puebla,Centro,Autoservicio,Paola Luna,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,213,102,0.0799,93.85,21726,19990.05,1726.92,4,Entregado a tiempo,
PED011477,2025-11-07,2025-11-12,CL011,Cafetería Estación Central S.A. de C.V.,Chihuahua,Norte,Autoservicio,Sofía Gil,SKU013,Café de Altura 340g,Especialidad,75,176,0.1227,154.4,13200,11580.0,1018.88,1,Entregado a tiempo,
PED011477,2025-10-03,2025-10-15,CL068,Cadena Selecta Retail,Morelia,Occidente,Autoservicio,Paola Luna,SKU013,Café de Altura 340g,Especialidad,167,176,0.0835,161.3,29392,26937.1,2420.38,5,Entregado con atraso,
PED011478,2025-12-04,2025-12-06,CL025,Mercados Unidos del Bajío S.A. de C.V.,Querétaro,Centro,Autoservicio,Sofía Gil,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,92,96,0.0623,90.02,8832,8281.84,719.17,1,Entregado a tiempo,
PED011478,2025-11-10,2025-11-11,CL056,Mercados Unidos del Bajío MX,Aguascalientes,Occidente,HORECA,Iván Durán,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,61,96,0.0596,90.28,5856,5507.08,607.61,0,Entregado a tiempo,
PED011479,2025-11-05,2025-11-16,CL008,Distribuidora Cafetalera del Norte MX,Chihuahua,Norte,Mayoreo,Luis Peña,SKU009,Café Orgánico Grano 1kg,Orgánico,237,462,0.1766,380.41,109494,90157.17,6826.92,6,Entregado con atraso,
PED011479,2025-11-09,2025-11-18,CL058,Marketplace Espresso Shop,Morelia,Occidente,Mayoreo,Valeria Solís,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,257,96,0.0761,88.69,24672,22793.33,1820.13,2,Entregado con atraso,
PED011480,2025-11-14,2025-11-26,CL051,Tiendas Urbanas MX MX,Morelia,Occidente,Autoservicio,Valeria Solís,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,151,108,0.1203,95.01,16308,14346.51,1481.3,1,Entregado con atraso,
PED011480,2025-12-20,2025-12-24,CL059,Comercializadora Tostado Fino S.A. de C.V.,León,Occidente,Mayoreo,Andrés Castañeda,SKU001,Café Tradicional Molido 250g,Tradicional,241,78,0.28,56.16,18798,13534.56,807.2,1,Entregado a tiempo,PROMO03
PED011481,2025-09-27,2025-09-28,CL037,Cadena Selecta Retail MX,Querétaro,Centro,HORECA,Sofía Gil,SKU019,Drip Bags Selección 8 pzas,Especialidad,56,158,0.0825,144.97,8848,8118.32,1012.35,1,Entregado a tiempo,
PED011481,2025-10-26,2025-10-31,CL035,Corporativo Delta Servicios S.A. de C.V.,Ciudad de México,Centro,Mayoreo,Sofía Gil,SKU002,Café Tradicional Molido 500g,Tradicional,318,148,0.1013,133.01,47064,42297.18,2183.56,0,Entregado a tiempo,
PED011482,2025-11-19,2025-11-23,CL056,Mercados Unidos del Bajío MX,Aguascalientes,Occidente,HORECA,Sofía Gil,SKU019,Drip Bags Selección 8 pzas,Especialidad,106,158,0.0515,149.86,16748,15885.16,1474.06,2,Entregado a tiempo,
PED011482,2025-12-31,2026-01-03,CL054,Café de Barrio Premium S.A. de C.V.,Aguascalientes,Occidente,HORECA,Luis Peña,SKU001,Café Tradicional Molido 250g,Tradicional,61,78,0.068,72.7,4758,4434.7,447.19,1,Entregado a tiempo,
PED011483,2025-12-15,2025-12-18,CL010,Corporativo Delta Servicios,Torreón,Norte,HORECA,Sofía Gil,SKU018,Cold Brew Concentrado 1L,Bebidas listas,93,168,0.0548,158.79,15624,14767.47,1280.12,2,Entregado a tiempo,
PED011483,2025-10-12,2025-10-15,CL007,Cafe de Barrio Premium S. de R.L.,Chihuahua,Norte,HORECA,Andrés Castañeda,SKU006,Café Premium Grano 1kg,Premium,119,429,0.0464,409.09,51051,48681.71,6687.61,0,Entregado a tiempo,
PED011484,2025-09-15,2025-09-23,CL058,Marketplace Espresso Shop,Morelia,Occidente,Mayoreo,Iván Durán,SKU004 ,Café Premium Molido 250g,Premium,350,118,0.1729,97.6,41300,34160.0,2794.19,5,Entregado con atraso,
PED011484,2025-10-31,2025-11-03,CL055,Cafe Ruta 11 S. de R.L.,León,Occidente,HORECA,Andrés Castañeda,SKU013,Café de Altura 340g,Especialidad,108,176,0.116,155.58,19008,16802.64,1508.35,0,Entregado a tiempo,
PED011485,2025-11-09,,CL047,Tiendas Urbanas MX MX,Puebla,Centro,Autoservicio,Luis Peña,SKU001,Café Tradicional Molido 250g,Tradicional,202,78,0.159,65.6,15756,13251.2,934.92,6,Pendiente,
PED011485,2025-10-01,2025-10-07,CL004,Comercializadora Tostado Fino Comercial,Hermosillo,Norte,HORECA,Iván Durán,SKU016 ,Cápsulas Intensas 10 pzas,Cápsulas,117,102,0.0816,93.68,11934,10960.56,1060.08,1,Entregado a tiempo,
PED011486,2025-11-29,2025-12-04,CL072,Café de Barrio Premium Comercial,Aguascalientes,Occidente,E-commerce,Sofía Gil,SKU008,Café Orgánico Molido 500g,Orgánico,20,248,0.0113,245.2,4960,4904.0,721.46,1,Entregado a tiempo,
PED011486,2025-09-24,2025-09-29,CL031,Tiendas Plaza Viva S. de R.L.,Querétaro,Centro,HORECA,Andrés Castañeda,SKU013,Café de Altura 340g,Especialidad,109,176,0.1023,158.0,19184,17222.0,2039.16,2,Entregado a tiempo,
PED011487,2025-11-24,2025-11-28,CL005,Bodega San Gabriel,Torreón,Norte,E-commerce,Luis Peña,SKU001,Café Tradicional Molido 250g,Tradicional,15,78,0.068,72.7,1170,1090.5,189.07,0,Entregado a tiempo,
PED011487,2025-09-17,2025-09-26,CL032,Café de Barrio Premium MX,Puebla,Centro,Autoservicio,Andrés Castañeda,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,20,96,0.0986,86.53,1920,1730.6,134.35,0,Entregado con atraso,
PED011488,2025-12-18,2025-12-21,CL043,Mercados Unidos del Bajío Comercial,Toluca,Centro,Mayoreo,Luis Peña,SKU010,Descafeinado Molido 250g,Descafeinado,51,124,0.1566,104.58,6324,5333.58,291.49,0,Entregado a tiempo,
PED011488,2025-12-25,2025-12-27,CL052,Distribuidora Cafetalera del Norte Comercial,Aguascalientes,Occidente,Mayoreo,Valeria Solís,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,200,108,0.0663,100.84,21600,20168.0,1235.08,3,Entregado a tiempo,
PED011489,2025-09-16,2025-09-21,CL044,Café Ruta 11 ,Puebla,Centro,Autoservicio,Andrés Castañeda,SKU004,Café Premium Molido 250g,Premium,57,118,0.0883,107.58,6726,6132.06,513.96,0,Entregado a tiempo,
PED011489,2025-11-03,2025-11-05,CL066,Super Abarrotes La Sierra MX,Guadalajara,Occidente,HORECA,Valeria Solís,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,72,108,0.1184,95.21,7776,6855.12,800.01,1,Entregado a tiempo,
PED011490,2025-09-04,2025-09-12,CL024,Mercados Unidos del Bajío Comercial,Chihuahua,Norte,Autoservicio,Luis Peña,SKU009,Café Orgánico Grano 1kg,Orgánico,59,462,0.0402,443.43,27258,26162.37,2452.89,2,Entregado con atraso,
PED011490,2025-09-24,2025-09-25,CL030,Bodega San Gabriel S.A. de C.V.,Querétaro,Centro,Autoservicio,Sofía Gil, SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,197,96,0.0492,91.28,18912,17982.16,1207.94,5,Entregado a tiempo,
PED011491,2025-09-03,2025-09-05,CL002,Super Abarrotes La Sierra S. de R.L.,Monterrey,Norte,E-commerce,Iván Durán,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,20,96,0.0577,90.46,1920,1809.2,262.86,0,Entregado a tiempo,
PED011491,2025-09-30,,CL067,Café y Punto Gourmet Comercial,Aguascalientes,Occidente,E-commerce,Andrés Castañeda,SKU001,Café Tradicional Molido 250g,Tradicional,6,78,0.0541,73.78,468,442.68,55.44,0,Pendiente,
PED011492,2025-09-03,2025-09-15,CL052,Distribuidora Cafetalera del Norte Comercial,Aguascalientes,Occidente,Mayoreo,Paola Luna,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,31,96,0.1151,84.95,2976,2633.45,176.14,0,Entregado con atraso,
PED011492,2025-12-19,2025-12-22,CL009,Café Ruta 11 Comercial,Monterrey,Norte,E-commerce,Sofía Gil,SKU004,Café Premium Molido 250g,Premium,8,118,0.0261,114.92,944,919.36,172.04,0,Entregado a tiempo,
PED011493,2025-09-06,2025-09-09,CL027,Comercializadora Tostado Fino MX,Toluca,Centro,Autoservicio,Valeria Solís,SKU002,Café Tradicional Molido 500g,Tradicional,195,148,0.1719,122.56,28860,23899.2,2448.96,5,Entregado a tiempo,
PED011493,2025-12-15,2025-12-20,CL056,Mercados Unidos del Bajío MX,Aguascalientes,Occidente,HORECA,Andrés Castañeda,SKU007,Café Orgánico Molido 250g,Orgánico,93,132,0.1078,117.77,12276,10952.61,1082.82,3,Entregado a tiempo,
PED011494,2025-09-25,2025-09-28,CL069,Tiendas Urbanas MX S.A. de C.V.,Morelia,Occidente,HORECA,Sofía Gil,SKU002,Café Tradicional Molido 500g,Tradicional,109,148,0.1682,123.11,16132,13418.99,1452.61,3,Entregado a tiempo,PROMO07
PED011494,2025-12-13,2025-12-17,CL012,Tiendas Plaza Viva S. de R.L.,Monterrey,Norte,HORECA,Sofía Gil,SKU019,Drip Bags Selección 8 pzas,Especialidad,55,158,0.0744,146.24,8690,8043.2,1074.59,1,Entregado a tiempo,
PED011495,2025-11-28,2025-12-02,CL031,Tiendas Plaza Viva S. de R.L.,Querétaro,Centro,HORECA,Luis Peña,SKU019,Drip Bags Selección 8 pzas,Especialidad,20,158,0.1173,139.47,3160,2789.4,240.12,0,Entregado a tiempo,
PED011495,2025-11-23,2025-11-25,CL028,Grupo Abasto Metropolitano Comercial,CDMX,Centro,Autoservicio,Iván Durán,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,223,102,0.098,92.0,22746,20516.0,1760.86,1,Entregado a tiempo,
PED011496,2025-10-01,2025-10-05,CL047,Tiendas Urbanas MX MX,Puebla,Centro,Autoservicio,Luis Peña,SKU002,Café Tradicional Molido 500g,Tradicional,29,148,0.0596,139.18,4292,4036.22,381.82,1,Entregado a tiempo,
PED011496,2025-11-12,2025-11-15,CL040,Super Abarrotes La Sierra S.A. de C.V.,Toluca,Centro,Autoservicio,Paola Luna,SKU019,Drip Bags Selección 8 pzas,Especialidad,231,158,0.0949,143.01,36498,33035.31,2912.22,2,Entregado a tiempo,
PED011497,2025-09-03,2025-09-09,CL021,Tiendas Urbanas MX S.A. de C.V.,Saltillo,Norte,HORECA,Sofía Gil,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,82,102,0.1137,90.4,8364,7412.8,803.11,1,Entregado a tiempo,
PED011497,2025-11-14,2025-11-21,CL066,Super Abarrotes La Sierra MX,Guadalajara,Occidente,HORECA,Andrés Castañeda,SKU003,Café Tradicional Grano 1kg,Tradicional,9,276,0.074,255.58,2484,2300.22,272.54,0,Entregado con atraso,
PED011498,2025-12-15,2025-12-28,CL044,Café Ruta 11 ,Puebla,Centro,Autoservicio,Iván Durán,SKU002,Café Tradicional Molido 500g,Tradicional,63,148,0.0766,136.66,9324,8609.58,864.27,1,Entregado con atraso,
PED011498,2025-12-31,2026-01-05,CL053,Bodega San Gabriel,Aguascalientes,Occidente,HORECA,Valeria Solís,SKU011,Descafeinado Molido 500g,Descafeinado,71,236,0.1117,209.64,16756,14884.44,1254.36,2,Entregado a tiempo,
PED011499,2025-11-07,2025-11-15,CL009,Café Ruta 11 Comercial,Monterrey,Norte,E-commerce,Sofía Gil,SKU004,Café Premium Molido 250g,Premium,15,118,0.0664,110.16,1770,1652.4,236.07,0,Entregado con atraso,
PED011499,2025-11-11,2025-11-17,CL014,Comercializadora Horizonte Comercial,Saltillo,Norte,E-commerce,Iván Durán,SKU002,Café Tradicional Molido 500g,Tradicional,5,148,0.0074,146.9,740,734.5,128.14,0,Entregado a tiempo,
PED011500,2025-10-02,2025-10-08,CL043,Mercados Unidos del Bajío Comercial,Toluca,Centro,Mayoreo,Valeria Solís,SKU019,Drip Bags Selección 8 pzas,Especialidad,42,158,0.1696,131.2,6636,5510.4,330.36,0,Entregado a tiempo,
PED011500,2025-11-18,2025-11-20,CL042,Distribuidora Cafetalera del Norte MX,Toluca,Centro,Mayoreo,Sofía Gil,SKU004,Café Premium Molido 250g,Premium,129,118,0.1725,97.64,15222,12595.56,665.55,3,Entregado a tiempo,
PED011501,2025-11-22,2025-11-23,CL047,Tiendas Urbanas MX MX,Puebla,Centro,Autoservicio,Valeria Solís,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,42,102,0.1029,91.5,4284,3843.0,266.28,1,Entregado a tiempo,
PED011501,2025-10-15,2025-10-18,CL013,Mayoreo Sol del Pacífico MX ,Torreón,Norte,HORECA,Sofía Gil,SKU007,Café Orgánico Molido 250g,Orgánico,63,132,0.0921,119.84,8316,7549.92,840.34,1,Entregado a tiempo,
PED011502,2025-10-04,2025-10-09,CL042,Distribuidora Cafetalera del Norte MX,Toluca,Centro,Mayoreo,Luis Peña, SKU007,Café Orgánico Molido 250g,Orgánico,88,132,0.1451,112.85,11616,9930.8,512.06,1,Entregado a tiempo,
PED011502,2025-11-17,2025-11-18,CL020,Super Abarrotes La Sierra,Saltillo,Norte,Autoservicio,Valeria Solís,SKU003,Café Tradicional Grano 1kg,Tradicional,154,276,0.0698,256.74,42504,39537.96,4479.1,4,Entregado a tiempo,
PED011503,2025-11-16,2025-11-19,CL035,Corporativo Delta Servicios S.A. de C.V.,Ciudad de México,Centro,Mayoreo,Luis Peña, SKU016,Cápsulas Intensas 10 pzas,Cápsulas,313,102,0.1363,88.1,31926,27575.3,1951.06,1,Entregado a tiempo,PROMO48
PED011503,2025-10-26,2025-10-31,CL046,Grupo Abasto Metropolitano S. de R.L.,Ciudad de México,Centro,Autoservicio,Andrés Castañeda,SKU002,Café Tradicional Molido 500g,Tradicional,195,148,0.1573,124.72,28860,24320.4,1837.57,5,Entregado a tiempo,PROMO09
PED011504,2025-10-07,2025-10-11,CL066,Super Abarrotes La Sierra MX,Guadalajara,Occidente,HORECA,Valeria Solís,SKU002,Café Tradicional Molido 500g,Tradicional,25,148,0.0584,139.36,3700,3484.0,299.28,0,Entregado a tiempo,
PED011504,2025-12-26,2025-12-30,CL027,Comercializadora Tostado Fino MX,Toluca,Centro,E-commerce,Paola Luna,SKU018,Cold Brew Concentrado 1L,Bebidas listas,21,168,0.0635,157.33,3528,3303.93,447.82,0,Entregado a tiempo,
PED011505,2025-10-07,2025-10-14,CL064,Mayoreo Sol del Pacífico S.A. de C.V.,Morelia,Occidente,Mayoreo,Paola Luna,SKU003,Café Tradicional Grano 1kg,Tradicional,286,276,0.2054,219.31,78936,62722.66,3597.62,6,Entregado con atraso,
PED011505,2025-11-03,2025-11-06,CL025,Mercados Unidos del Bajío S.A. de C.V.,Querétaro,Centro,E-commerce,Iván Durán,SKU005,Café Premium Molido 500g,Premium,4,224,0.0017,223.62,896,894.48,114.33,0,Entregado a tiempo,
PED011506,2025-10-15,2025-10-16,CL024,Mercados Unidos del Bajío Comercial,Chihuahua,Norte,HORECA,Valeria Solís,SKU003,Café Tradicional Grano 1kg,Tradicional,58,276,0.0619,258.92,16008,15017.36,1728.9,2,Entregado a tiempo,
PED011506,2025-10-17,2025-10-19,CL004,Comercializadora Tostado Fino Comercial,Hermosillo,Norte,HORECA,Valeria Solís,SKU006,Café Premium Grano 1kg,Premium,21,429,0.0606,403.0,9009,8463.0,840.71,0,Entregado a tiempo,
PED011507,2025-09-06,2025-09-07,CL045,Comercializadora Tostado Fino S.A. de C.V.,CDMX,Centro,Mayoreo,Valeria Solís,SKU013,Café de Altura 340g,Especialidad,347,176,0.1031,157.85,61072,54773.95,3448.18,10,Entregado a tiempo,
PED011507,2025-09-25,2025-09-27,CL042,Distribuidora Cafetalera del Norte MX,Toluca,Centro,Mayoreo,Paola Luna,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,44,102,0.1515,86.55,4488,3808.2,261.38,1,Entregado a tiempo,PROMO13
PED011508,2025-09-06,2025-09-11,CL016,Cadena Selecta Retail S.A. de C.V.,Monterrey,Norte,HORECA,Andrés Castañeda,SKU003,Café Tradicional Grano 1kg,Tradicional,99,276,0.033,266.89,27324,26422.11,2974.73,3,Entregado a tiempo,
PED011508,2025-12-27,2025-12-31,CL071,Bodega San Gabriel MX,León,Occidente,HORECA,Iván Durán,SKU001,Café Tradicional Molido 250g,Tradicional,71,78,0.1002,70.18,5538,4982.78,466.61,1,Entregado a tiempo,PROMO03
PED011509,2025-12-26,2025-12-30,CL006,Mercados Unidos del Bajío S.A. de C.V.,Chihuahua,Norte,Autoservicio,Paola Luna,SKU003,Café Tradicional Grano 1kg,Tradicional,104,276,0.1093,245.83,28704,25566.32,2118.48,2,Entregado a tiempo,
PED011509,2025-12-08,2025-12-12,CL002,Super Abarrotes La Sierra S. de R.L.,Monterrey,Norte,E-commerce,Sofía Gil,SKU003,Café Tradicional Grano 1kg,Tradicional,19,276,0.0783,254.39,5244,4833.41,831.29,0,Entregado a tiempo,PROMO11
PED011510,2025-11-28,2025-11-30,CL065,Grupo Abasto Metropolitano S. de R.L.,Guadalajara,Occidente,HORECA,Valeria Solís,SKU006,Café Premium Grano 1kg,Premium,18,429,0.1109,381.42,7722,6865.56,880.78,1,Entregado a tiempo,
PED011510,2025-11-03,2025-11-11,CL040,Super Abarrotes La Sierra S.A. de C.V.,Toluca,Centro,Autoservicio,Paola Luna,SKU009,Café Orgánico Grano 1kg,Orgánico,192,462,0.1167,408.08,88704,78351.36,5562.91,5,Entregado con atraso,
PED011511,2025-11-07,2025-11-11,CL062,Distribuidora Monte Claro Comercial,Morelia,Occidente,E-commerce,Valeria Solís,SKU012,Espresso Grano 1kg,Especialidad,9,468,0.0215,457.94,4212,4121.46,771.99,0,Entregado a tiempo,
PED011511,2025-09-27,2025-09-28,CL050,Cadena Selecta Retail S. de R.L.,León,Occidente,HORECA,Sofía Gil,SKU009,Café Orgánico Grano 1kg,Orgánico,75,462,0.0984,416.54,34650,31240.5,2625.25,0,Entregado a tiempo,
PED011512,2025-12-11,2025-12-17,CL058,Marketplace Espresso Shop,Morelia,Occidente,Mayoreo,Valeria Solís,SKU001,Café Tradicional Molido 250g,Tradicional,92,78,0.2011,62.31,7176,5732.52,357.05,1,Entregado a tiempo,
PED011512,2025-11-30,2025-12-03,CL020,Super Abarrotes La Sierra,Saltillo,Norte,Autoservicio,Paola Luna,SKU013,Café de Altura 340g,Especialidad,26,176,0.1124,156.22,4576,4061.72,363.3,0,Entregado a tiempo,
PED011513,2025-10-20,2025-10-30,CL010,Corporativo Delta Servicios,Torreón,Norte,HORECA,Paola Luna,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,63,102,0.0881,93.01,6426,5859.63,508.56,1,Entregado con atraso,
PED011513,2025-12-19,2026-01-01,CL062,Distribuidora Monte Claro Comercial,Morelia,Occidente,E-commerce,Valeria Solís,SKU018,Cold Brew Concentrado 1L,Bebidas listas,11,168,0.0496,159.67,1848,1756.37,294.89,0,Entregado con atraso,
PED011514,2025-10-03,2025-10-04,CL050,Cadena Selecta Retail S. de R.L.,León,Occidente,HORECA,Valeria Solís,SKU012,Espresso Grano 1kg,Especialidad,37,468,0.0635,438.28,17316,16216.36,1915.22,1,Entregado a tiempo,
PED011514,2025-09-21,2025-09-27,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Valeria Solís,SKU003,Café Tradicional Grano 1kg,Tradicional,34,276,0.09,251.16,9384,8539.44,1384.82,1,Entregado a tiempo,PROMO07
PED011515,2025-09-27,2025-09-28,CL047,Tiendas Urbanas MX MX,Puebla,Centro,Autoservicio,Sofía Gil,SKU001,Café Tradicional Molido 250g,Tradicional,114,78,0.1219,68.49,8892,7807.86,516.86,2,Entregado a tiempo,
PED011515,2025-12-31,2026-01-03,CL057,Tiendas Plaza Viva Comercial,Guadalajara,Occidente,HORECA,Valeria Solís,SKU003,Café Tradicional Grano 1kg,Tradicional,116,276,0.1152,244.2,32016,28327.2,2608.71,0,Entregado a tiempo,
PED011516,2025-12-16,2025-12-20,CL058,Marketplace Espresso Shop,Morelia,Occidente,Mayoreo,Sofía Gil,SKU006,Café Premium Grano 1kg,Premium,61,429,0.1762,353.41,26169,21558.01,1194.92,1,Entregado a tiempo,
PED011516,2025-09-15,2025-09-16,CL056,Mercados Unidos del Bajío MX,Aguascalientes,Occidente,HORECA,Valeria Solís,SKU009,Café Orgánico Grano 1kg,Orgánico,113,462,0.0413,442.92,52206,50049.96,6098.81,3,Entregado a tiempo,
PED011517,2025-12-11,2025-12-13,CL011,Cafetería Estación Central S.A. de C.V.,Chihuahua,Norte,Autoservicio,Andrés Castañeda, SKU003,Café Tradicional Grano 1kg,Tradicional,223,276,0.0705,256.54,61548,57208.42,6012.09,4,Entregado a tiempo,
PED011517,2025-11-29,2025-12-13,CL051,Tiendas Urbanas MX MX,Morelia,Occidente,Autoservicio,Andrés Castañeda,SKU013,Café de Altura 340g,Especialidad,21,176,0.1673,146.56,3696,3077.76,210.5,1,Entregado con atraso,PROMO32
PED011518,2025-12-29,2026-01-01,CL034,Distribuidora Monte Claro,Toluca,Centro,Autoservicio,Sofía Gil,SKU014,Blend Casa 1kg,Especialidad,120,396,0.1281,345.27,47520,41432.4,3342.98,3,Entregado a tiempo,
